scenario,gauge,pu,State,SWSDLName,ewr,startDate,endDate,interEventLength
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,1939-06-16,1940-04-28,318
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,1940-05-12,1940-05-13,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,1940-09-23,1940-09-23,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,1940-10-01,1940-10-13,13
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,1940-10-17,1941-12-18,428
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,1941-12-30,1943-07-24,572
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,1943-07-28,1943-08-12,16
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,1943-08-17,1953-10-19,3717
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,1953-10-24,1958-08-28,1770
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,1958-09-07,1961-05-15,982
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,1961-05-30,1961-05-30,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,1961-06-10,1961-06-23,14
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,1961-07-24,1961-11-11,111
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,1961-11-17,1965-10-13,1427
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,1965-12-02,1966-08-15,257
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,1966-08-19,1970-08-18,1461
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,1970-09-05,1980-04-21,3517
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,1980-05-10,1980-09-13,127
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,1980-09-19,1980-09-22,4
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,1980-10-01,1980-10-20,20
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,1980-10-24,1980-10-28,5
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,1980-11-07,1980-11-17,11
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,1980-11-30,1980-12-13,14
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,1980-12-26,1981-01-08,14
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,1981-01-28,1981-03-07,39
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,1981-03-16,1981-03-20,5
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,1981-03-25,1986-05-03,1866
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,1986-05-08,1986-06-11,35
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,1986-06-20,1986-06-23,4
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,1986-06-30,1993-08-24,2613
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,1993-09-03,1994-01-22,142
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,1994-01-28,1994-08-26,211
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,1994-09-01,1994-10-21,51
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,1994-10-25,1994-10-26,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,1994-11-16,1994-12-06,21
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,1994-12-18,1995-09-27,284
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,1995-10-01,2003-09-05,2897
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,2003-09-12,2004-07-30,323
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,2004-08-05,2004-09-28,55
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,2004-10-02,2004-10-03,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,2004-10-16,2004-10-22,7
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,2004-10-27,2004-10-27,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,2004-11-01,2016-05-18,4217
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,2016-05-28,2016-05-29,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,2016-06-05,2018-07-06,762
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,2018-07-10,2018-07-13,4
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,2018-07-30,2018-09-25,58
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,2018-10-01,2018-10-10,10
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,2018-10-25,2018-11-01,8
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,2018-11-22,2018-12-29,38
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,2019-01-03,2019-01-04,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,2019-01-09,2019-01-14,6
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,2019-01-20,2019-01-21,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,2019-04-01,2019-04-01,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,2019-09-01,2019-10-13,43
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,2019-10-24,2020-10-06,349
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,2020-10-12,2020-10-14,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,2020-10-24,2020-10-25,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,2020-12-04,2021-03-03,90
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_a,2021-03-09,2023-06-30,844
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1889-07-01,1895-08-15,2237
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1895-08-28,1895-09-20,24
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1895-10-01,1895-11-06,37
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1895-11-16,1897-07-14,607
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1897-07-25,1901-05-10,1385
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1901-06-06,1901-07-31,56
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1901-08-19,1902-04-10,235
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1902-05-06,1902-05-06,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1902-05-15,1902-09-05,114
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1902-11-24,1905-08-15,996
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1905-08-27,1905-08-27,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1905-09-10,1906-07-09,303
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1906-08-02,1908-05-05,643
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1908-05-31,1908-06-14,15
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1908-07-11,1911-05-15,1039
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1911-06-24,1911-07-12,19
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1911-07-21,1911-09-25,67
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1911-10-11,1912-04-09,182
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1912-06-11,1913-04-30,324
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1913-05-14,1915-03-07,663
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1915-03-17,1915-03-17,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1915-04-24,1915-04-24,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1915-05-06,1915-06-01,27
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1915-06-10,1915-06-11,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1915-08-03,1915-08-16,14
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1915-08-26,1915-08-27,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1915-12-17,1919-07-08,1300
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1919-10-01,1919-10-10,10
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1919-11-17,1919-11-17,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1919-12-03,1919-12-03,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1920-01-01,1920-02-11,42
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1920-02-25,1920-03-04,9
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1920-03-31,1920-04-10,11
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1920-04-20,1920-04-23,4
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1920-05-04,1920-05-20,17
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1920-06-13,1923-09-09,1184
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1923-09-20,1924-05-17,241
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1924-06-13,1926-05-15,702
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1926-05-25,1926-11-03,163
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1926-11-14,1926-12-08,25
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1926-12-17,1935-08-11,3160
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1935-08-30,1935-08-31,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1935-09-12,1936-04-30,232
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1936-05-15,1936-05-16,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1936-06-13,1936-06-13,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1936-07-04,1939-06-07,1069
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1939-06-16,1940-04-28,318
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1940-05-12,1940-05-13,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1940-09-23,1941-12-18,452
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1941-12-30,1958-08-28,6086
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1958-09-07,1961-05-15,982
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1961-05-30,1961-05-30,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1961-06-10,1961-06-23,14
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1961-07-24,1965-10-13,1543
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1965-12-02,1970-08-18,1721
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1970-09-05,1980-04-21,3517
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1980-05-10,1980-09-22,136
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1980-10-01,1980-10-28,28
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1980-11-07,1980-11-17,11
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1980-11-30,1980-12-13,14
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1980-12-26,1981-01-08,14
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1981-01-28,1981-03-07,39
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1981-03-16,1986-06-11,1914
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1986-06-20,1993-08-24,2623
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1993-09-03,1994-10-26,419
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1994-11-16,1994-12-06,21
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,1994-12-18,2004-10-03,3578
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,2004-10-16,2016-05-18,4233
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,2016-05-28,2018-07-13,777
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,2018-07-30,2018-10-10,73
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,2018-10-25,2018-11-01,8
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,2018-11-22,2019-01-21,61
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,2019-04-01,2019-04-01,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,2019-09-01,2019-10-13,43
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,2019-10-24,2020-10-14,357
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,2020-10-24,2020-10-25,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_b,2020-12-04,2023-06-30,939
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1889-07-01,1895-07-12,2203
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1895-07-17,1895-07-21,5
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1895-07-28,1895-08-15,19
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1895-08-28,1895-09-20,24
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1895-10-01,1895-11-06,37
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1895-11-16,1897-07-06,599
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1897-07-11,1897-07-14,4
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1897-07-25,1899-10-10,808
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1899-10-13,1899-10-24,12
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1899-10-27,1899-10-30,4
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1899-11-04,1900-10-31,362
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1900-11-02,1900-11-13,12
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1900-11-16,1900-12-05,20
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1900-12-11,1901-03-09,89
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1901-03-13,1901-03-26,14
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1901-03-31,1901-05-10,41
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1901-06-06,1901-06-06,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1901-06-10,1901-07-31,52
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1901-08-19,1902-04-10,235
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1902-05-06,1902-05-06,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1902-05-15,1902-06-13,30
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1902-06-17,1902-09-05,81
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1902-11-24,1903-03-03,100
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1903-03-06,1903-03-21,16
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1903-03-23,1905-08-04,866
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1905-08-06,1905-08-15,10
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1905-08-27,1905-08-27,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1905-09-10,1905-09-20,11
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1905-09-23,1906-07-06,287
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1906-07-08,1906-07-09,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1906-08-02,1906-08-17,16
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1906-08-19,1908-05-05,626
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1908-05-31,1908-06-08,9
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1908-06-11,1908-06-14,4
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1908-07-11,1908-07-11,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1908-07-13,1908-07-21,9
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1908-07-23,1908-07-23,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1908-07-26,1908-07-29,4
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1908-07-31,1908-10-11,73
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1908-10-14,1908-10-15,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1908-10-19,1908-10-20,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1908-10-27,1910-11-10,745
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1910-11-12,1911-04-22,162
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1911-04-27,1911-05-15,19
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1911-06-24,1911-07-12,19
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1911-07-21,1911-08-23,34
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1911-08-27,1911-09-19,24
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1911-09-23,1911-09-25,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1911-10-11,1911-10-20,10
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1911-10-23,1912-01-09,79
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1912-01-13,1912-04-09,88
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1912-06-11,1912-12-02,175
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1912-12-09,1912-12-10,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1912-12-15,1913-01-09,26
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1913-01-11,1913-04-30,110
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1913-05-14,1914-01-17,249
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1914-01-21,1914-04-22,92
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1914-04-29,1914-05-12,14
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1914-05-16,1914-09-20,128
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1914-09-28,1915-03-03,157
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1915-03-07,1915-03-07,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1915-03-17,1915-03-17,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1915-04-24,1915-04-24,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1915-05-06,1915-06-01,27
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1915-06-10,1915-06-11,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1915-08-03,1915-08-16,14
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1915-08-26,1915-08-27,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1915-12-17,1916-03-10,85
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1916-03-14,1916-03-15,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1916-03-22,1919-07-08,1204
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1919-10-01,1919-10-10,10
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1919-11-17,1919-11-17,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1919-12-03,1919-12-03,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1920-01-01,1920-02-11,42
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1920-02-25,1920-02-29,5
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1920-03-04,1920-03-04,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1920-03-31,1920-03-31,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1920-04-08,1920-04-10,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1920-04-20,1920-04-23,4
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1920-05-04,1920-05-08,5
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1920-05-11,1920-05-11,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1920-05-16,1920-05-20,5
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1920-06-13,1923-09-09,1184
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1923-09-20,1923-10-13,24
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1923-10-16,1923-10-21,6
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1923-10-28,1924-04-29,185
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1924-05-01,1924-05-07,7
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1924-05-10,1924-05-17,8
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1924-06-13,1926-05-15,702
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1926-05-25,1926-06-04,11
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,CF_c,1926-06-08,1926-09-20,105
